feature,feature_class,n,spearman_rho_vs_grade,spearman_p,abs_rho,bonferroni_alpha,significant_bonferroni,importance,importance_rank
gradient_glrlm_LongRunLowGrayLevelEmphasis,glrlm,630,0.4698138109523354,6.597075348457629e-36,0.4698138109523354,9.671179883945843e-05,True,0.0,372
lbp-3D-m1_firstorder_Variance,firstorder,630,-0.4697214319854278,6.833183987275497e-36,0.4697214319854278,9.671179883945843e-05,True,0.0,319
squareroot_glszm_SmallAreaLowGrayLevelEmphasis,glszm,630,0.46580149705821833,3.00864552208001e-35,0.46580149705821833,9.671179883945843e-05,True,0.0,481
lbp-3D-m1_gldm_DependenceEntropy,gldm,630,-0.4648395492199551,4.315940968475014e-35,0.4648395492199551,9.671179883945843e-05,True,0.0,374
original_shape_Maximum2DDiameterColumn,shape,630,0.4647313744645581,4.4943445678192685e-35,0.4647313744645581,9.671179883945843e-05,True,0.0,318
exponential_glcm_Correlation,glcm,630,0.4641728493595234,5.538485768699485e-35,0.4641728493595234,9.671179883945843e-05,True,0.0,293
exponential_glszm_LargeAreaLowGrayLevelEmphasis,glszm,630,0.4640853523844621,5.722536126665153e-35,0.4640853523844621,9.671179883945843e-05,True,0.0,499
gradient_glrlm_ShortRunLowGrayLevelEmphasis,glrlm,630,0.46216048376823493,1.1718875123916312e-34,0.46216048376823493,9.671179883945843e-05,True,0.35476491257269804,77
square_firstorder_Minimum,firstorder,630,0.45841384424180376,4.668231590954712e-34,0.45841384424180376,9.671179883945843e-05,True,0.059807123208982946,184
lbp-3D-m2_glszm_GrayLevelVariance,glszm,630,-0.4557120160677846,1.2514928889558877e-33,0.4557120160677846,9.671179883945843e-05,True,0.0,294
wavelet-LHL_firstorder_Median,firstorder,630,0.4521986376225324,4.452911483279521e-33,0.4521986376225324,9.671179883945843e-05,True,0.569562513389544,51
wavelet-LLL_firstorder_Minimum,firstorder,630,-0.4507682592949298,7.434037130729963e-33,0.4507682592949298,9.671179883945843e-05,True,0.0,441
log-sigma-4-0-mm-3D_gldm_LargeDependenceHighGrayLevelEmphasis,gldm,630,-0.4500653998952831,9.554549029825537e-33,0.4500653998952831,9.671179883945843e-05,True,0.0,459
lbp-3D-k_gldm_DependenceNonUniformity,gldm,630,0.4458808212228756,4.20568397510806e-32,0.4458808212228756,9.671179883945843e-05,True,0.13720528259724823,138
